BA,Contendas do Sincorá,-13.75369,-41.047953,false
BA,Coração de Maria,-12.233332,-38.748654,false
BA,Cordeiros,-15.035641,-41.930796,false
BA,Coribe,-13.8234286,-44.4585061,false
BA,Coronel João Sá,-10.2847,-37.919825,false
BA,Correntina,-13.347674,-44.633335,false
BA,Cotegipe,-12.022761,-44.256559,false
BA,Cravolândia,-13.353063,-39.803083,false
BA,Crisópolis,-11.505929,-38.15148,false
BA,Cristópolis,-12.224899,-44.421358,false
BA,Cruz das Almas,-12.667516,-39.100787,false
BA,Curaçá,-8.984577,-39.899671,false
BA,Dário Meira,-14.4229,-39.903129,false
BA,Dias d'Ávila,0,0,false
BA,Dom Basílio,-13.756499,-41.767663,false
BA,Dom Macedo Costa,-12.901582,-39.192259,false
BA,Elísio Medrado,-12.941743,-39.519087,false
BA,Encruzilhada,0,0,false
BA,Entre Rios,0,0,false
BA,Érico Cardoso,-13.421467,-42.1352,false
BA,Esplanada,0,0,false
BA,Euclides da Cunha,-10.507754,-39.015286,false
BA,Eunápolis,-16.371498,-39.582122,false
BA,Fátima,0,0,false
BA,Feira da Mata,-14.204405,-44.274424,false
BA,Feira de Santana,-12.2667,-38.9667,true
BA,Filadélfia,-10.740475,-40.14371,false
BA,Firmino Alves,-14.982334,-39.926859,false
BA,Floresta Azul,-14.862934,-39.657877,false
BA,Formosa do Rio Preto,-11.032812,-45.19298,false
BA,Gandu,-13.744101,-39.474651,false
BA,Gavião,0,0,false
BA,Gentio do Ouro,-11.434233,-42.507652,false
BA,Glória,0,0,false
BA,Gongogi,-14.319481,-39.46899,false
BA,Governador Mangabeira,-12.599415,-39.041207,false
BA,Guajeru,-14.54668,-41.938064,false
BA,Guanambi,-14.223066,-42.779943,false
BA,Guaratinga,-16.583276,-39.784713,false
BA,Heliópolis,-10.682539,-38.290664,false
BA,Iaçu,-12.766637,-40.205609,false
BA,Ibiassucê,-14.271126,-42.257026,false
BA,Ibicaraí,-14.857877,-39.591434,false
BA,Ibicoara,-13.405918,-41.283989,false
BA,Ibicuí,0,0,false
BA,Ibipeba,-11.643775,-42.019515,false
BA,Ibipitanga,-12.880435,-42.485568,false
BA,Ibiquera,-12.644354,-40.933774,false
BA,Ibirapitanga,-14.164898,-39.378737,false
BA,Ibirapuã,-17.683151,-40.112907,false
BA,Ibirataia,-14.064316,-39.645935,false
BA,Ibitiara,-12.650181,-42.217946,false
BA,Ibititá,-11.541426,-41.97481,false
BA,Ibotirama,-12.177876,-43.21669,false
BA,Ichu,-11.743065,-39.190523,false
BA,Igaporã,-13.774025,-42.715508,false
BA,Igrapiúna,-13.829543,-39.136129,false
